Stanton Hoffman	00:00:00	The second reader of this evening, Dick Sommer, was born in St. Paul <sup><a href="https://www.wikidata.org/wiki/Q28848">w</a></sup>, Minnesota <sup><a href="https://www.wikidata.org/wiki/Q1527">w</a></sup>, and educated at the University of Minnesota <sup><a href="https://www.wikidata.org/wiki/Q238101">w</a></sup> where he most recently returned as a visiting Assistant Professor of English, and at Harvard <sup><a href="https://www.wikidata.org/wiki/Q13371">w</a></sup>. In 1958 he was a recipient of the Academy of American Poets <sup><a href="https://www.wikidata.org/wiki/Q282096">w</a></sup> Prize, and over a period of several years published his poems in the Harvard Advocate. He has given readings in Cambridge <sup><a href="https://www.wikidata.org/wiki/Q49111">w</a></sup>, Minneapolis <sup><a href="https://www.wikidata.org/wiki/Q36091">w</a></sup>, and in Oslo <sup><a href="https://www.wikidata.org/wiki/Q585">w</a></sup>. Also, he does not want me to mention his scholarly publications: Dash, Which Are, Strangers and Pilgrims, an essay on the Metaphor of the Journey written with Georg Roppen <sup><a href="https://www.wikidata.org/wiki/Q23944662">w</a></sup> and published by the Humanities Press <sup><a href="https://www.wikidata.org/wiki/Q97958829">w</a></sup> in New York City, as well as by the Norwegian University's Press, in Norway <sup><a href="https://www.wikidata.org/wiki/Q20">w</a></sup> and A Monograph, the Odyssey and Primitive Religion, published by the University of Bergen <sup><a href="https://www.wikidata.org/wiki/Q204457">w</a></sup> in 1962. Ladies and gentlemen, Mr. Dick Sommer.
Richard (Dick) Sommer	00:01:02	I didn't want him to mention those. Oh I've got the deal with Roy, as well. So this is a haiku with, which you'll be glad to know also has seventeen syllables in the title. "The Haiku to Roy Kiyooka", in reply to his haiku to me.
Richard (Dick) Sommer	00:01:31	Reads "The Haiku to Roy Kiyooka".
Richard (Dick) Sommer	00:01:50	And this is the Haiku that began the mess, this was the one that I originally threatened to read to him, and naturally will carry out my threat. Which has a slightly different title, "Haiku at Roy Kiyooka"
Richard (Dick) Sommer	00:02:07	Reads "Haiku at Roy Kiyooka".
Richard (Dick) Sommer	00:02:27	And then there's the one that I think you have on that broadsheet, which as I looked at it, in all of its mimeographed splendor, struck me as sounding a bit, now, like the theme song of the Central Intelligence Agency <sup><a href="https://www.wikidata.org/wiki/Q37230">w</a></sup>, but I'm sorry about that, I didn't mean it that way when I wrote it.
Richard (Dick) Sommer	00:02:55	Reads unnamed haiku.
Richard (Dick) Sommer	00:03:13	I'm as you've heard, I'm responsible for having written some criticism, sorry about that, but I hope to make it up with the next poem, which is also on your broadsheet. Called the meaning of- "The Meaning of Poetry".
Richard (Dick) Sommer	00:03:36	Reads "The Meaning of Poetry".
Richard (Dick) Sommer	00:04:19	And this next poem, you'll be very happy to know I have my wife's permission to read.
Richard (Dick) Sommer	00:04:26	Reads unnamed poem.
Richard (Dick) Sommer	00:05:02	You're going to be out of luck if you don't play chess, for this next one. You may be out of luck if you do, but that has more to do with the poem than your ability at chess.
Richard (Dick) Sommer	00:05:23	Reads unnamed poem. 
