Joel Oppenheimer	00:00:44	I really didn't like, George <sup><a href="https://www.wikidata.org/wiki/Q1239280">w</a></sup>, being referred to as being a Black Mountain blah blah blah. I happen to be the finest softball pitcher Black Mountain ever had. And so that none of you lose any sleep tonight, the uniform is genuine United States <sup><a href="https://www.wikidata.org/wiki/Q30">w</a></sup> Merchant Marine <sup><a href="https://www.wikidata.org/wiki/Q865132">w</a></sup> uniform and the fifth stripe, the purple stripe denotes me as a chief poet, which I was appointed by three captains, two chief engineers and several assorted mates of United States lines and we invented the uniform one night and they threw in all the materials and my wife gave it to me for a Christmas present, so I am responsible for the moral, religious, emotional and sexual life of the crew while at sea. It's a very serious duty! The book that's out now is actually my fourth book of poems, the first to some of you may be familiar with some of the poems from The New American Poetry <sup><a href="https://www.wikidata.org/wiki/Q7753501">w</a></sup>and so on, The Dutiful Son and The Love Bit. And In Time is the fourth book. The third book is a little known book because Jonathan Williams <sup><a href="https://www.wikidata.org/wiki/Q6274797">w</a></sup> has been carrying it around in his briefcase for eight years and sends me postcards every six month saying he's bringing it out. I thought maybe since it probably will never get published I should read some poems from there, it's called Friends and Lovers and most of the poems have initialed inscriptions, some of which I will name to you, and some of which somebody going for his Master's thirty years from now will have to do a lot of research to figure out. It's divided into two parts, obviously in the first part is friends and in the second part is lovers. This is the dedicatory poem. "Orpheus" <sup><a href="https://www.wikidata.org/wiki/Q174353">w</a></sup>.
Joel Oppenheimer	00:02:52	Reads "Orpheus" [published later in Just Friends/Friends and Lovers].
Joel Oppenheimer	00:03:20	This is a poem called "Lesson I" and it's for Charles Olson <sup><a href="https://www.wikidata.org/wiki/Q922978">w</a></sup>. It's also as sure you all recognize upon a parody on one of Pound's <sup><a href="https://www.wikidata.org/wiki/Q163366">w</a></sup> Usury Cantos <sup><a href="https://www.wikidata.org/wiki/Q2701465">w</a></sup> and it's based on an actual softball incident in which Charles was supposed to be coaching third base and instead was discussing Etruscan sculpture when I was rounding second on a long drive to left centre field.
Joel Oppenheimer	00:03:54	Reads "Lesson I".
Joel Oppenheimer	00:04:30	Charles got very upset about that. This is a poem for Franz Kline <sup><a href="https://www.wikidata.org/wiki/Q374492">w</a></sup>. Do I need to tell you who Franz was? Alright, if anybody doesn't know should ask the person next to them after the reading…”Pablo Nerruda--” It’s called “The Boys Whose Fathers".
Joel Oppenheimer	00:04:57	Reads "The Boys Whose Fathers".
Joel Oppenheimer	00:08:31	And this is for Cubby Selby <sup><a href="https://www.wikidata.org/wiki/Q551487">w</a></sup> who wrote Last Exit to Brooklyn <sup><a href="https://www.wikidata.org/wiki/Q1400274">w</a></sup>. “A Poem In Tune With Its Time”.
Joel Oppenheimer	00:08:39	Reads “A Poem In Tune With Its Time”.
Joel Oppenheimer	00:09:13	This is for Phillip Guston <sup><a href="https://www.wikidata.org/wiki/Q701952">w</a></sup>. That's very strange, I find that now I can say the names. Philip is a still surviving member of the New York <sup><a href="https://www.wikidata.org/wiki/Q60">w</a></sup> Abstract Expressionist school, or whatever they call it these days. And a marvelous painter.
Joel Oppenheimer	00:09:30	Reads "A Grace for Painters".
Joel Oppenheimer	00:11:21	This is another poem for Charles Olson. It's called "Okay". This is a funny book because it was written about 1961, as I say literally, it's been carried around in manuscript form for eight years and why I never pulled it back except that those damn postcards kept coming in so I kept saying, okay, six months more and it just was a scene I got into where I, personal poems to people became a thing that I was doing at that time. It's called "Okay".
Joel Oppenheimer	00:12:10	Reads "Okay".
Joel Oppenheimer	00:13:54	Thank you. I don't know how many of you knew Charles, that was a visit to New York and we did have a marvelous meal in New York's Chinatown <sup><a href="https://www.wikidata.org/wiki/Q866332">w</a></sup> and I just said to the guy, you know, bring us so many dollars worth of food, and there were eleven of us, Ed Dorn <sup><a href="https://www.wikidata.org/wiki/Q5334756">w</a></sup> and his wife were with us and LeRoi Jones <sup><a href="https://www.wikidata.org/wiki/Q354783">w</a></sup> and his wife and Charles, and we sat there and they kept bringing dishes out everybody stuffed themselves and we were all sitting there and Charles, as most of you know was about 6'7” and about 250 pounds and after all this food had come out and been consumed, the guy came out with a sea bass about this big, and everybody sorta looked and Charles said, "Oh, thank you Joel" and proceeded to demolish this thing. Well, everybody just sitting...[audience laughter]. Ah, yes! I have a Canadian poem for you. I didn't even know that. This is a poem for Ed Dorn and it's called "The Fourth Ark Royal". One night at a bar called Dylan's, Ed and I had seen each other for the first time for about six years and a couple of sailors came in and they had Ark Royal on their caps and Canadian badges and finally after a couple of drinks I asked one of them what the Ark Royal was, and to their shame and my chagrin, and they really were abashed when they said it, it turns out now that the Ark Royal is now a Corvette, uh, after a long distinguished history and not that--I'm sure that it's a great Corvette, but still, a Corvette is a Corvette, you know.
Joel Oppenheimer	00:16:03	Reads "The Fourth Ark Royal".
Joel Oppenheimer	00:20:03	Does anybody know where the Fourth Ark Royal is anchored? I'll go see it tomorrow. I have to make a confession, I pulled a dreadful gaff yesterday and I'm sure that Stan and George are going to spread it around after I leave, so I'm going to confess it in public. I said "Gee, we're going to be here for a couple of days and there's one thing I'd really like to see. And do you suppose somebody might, you know, give us a lift to the Plains of Abraham <sup><a href="https://www.wikidata.org/wiki/Q2726825">w</a></sup>", and they both looked at me and said "It's 100 miles away in Quebec <sup><a href="https://www.wikidata.org/wiki/Q176">w</a></sup>" and I said "Oh my god, you're right" and then I got home, to the hotel, and I was reading through, what's the name of that lovely magazine they give you at the hotel? Canada Today or something, and I was reading through, and when I saw them today, I said "Oh well, I was wrong about the Plains of Abraham, but we guys captured Montreal once" and it made me feel much better. Of course, we didn't hold it very long, I think a day we were here. This is a thing called "Spring Poem". And let's hope that it gets here.
Joel Oppenheimer	00:21:24	Reads "Spring Poem".
Joel Oppenheimer	00:21:39	Ahah! Yes, gee, I don't know if you're liking these, but I'm so delighted, I really haven't looked at these poems in moons, and it's...this is a poem for Gil Sorrentino <sup><a href="https://www.wikidata.org/wiki/Q326773">w</a></sup> called "The Aces", and it starts with a quote from Antony and Cleopatra <sup><a href="https://www.wikidata.org/wiki/Q606830">w</a></sup>. And it's when, it's the speech that's always quoted where the death is announced to her, and everybody always quotes the crown he bestride the continents like [unintelligible] and crowns--the crown would drop from his pocket, but I always love the end of it, near the end, she says "His delights were dolphin-like, they showed his back above the element they lived in".
Joel Oppenheimer	00:22:28	Reads "The Aces".
Joel Oppenheimer	00:23:36	For J.C. Just to add a little mystery.
Joel Oppenheimer	00:23:56	Reads unnamed poem "There are waterfalls pour straight down".
Joel Oppenheimer	00:24:48	"La Revolución", for J.S.
Joel Oppenheimer	00:24:51	Reads "La Revolución".
